State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Haryana,Sonipat,Ganaur,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,01/05/2024,6000,8000,7000
Haryana,Sonipat,Gohana,"Banana - Green",Other,FAQ,01/05/2024,2000,3000,2200
Haryana,Sonipat,Gohana,"Bhindi(Ladies Finger)",Other,FAQ,01/05/2024,2500,3500,3000
Haryana,Sonipat,Gohana,Tomato,Tomato,FAQ,01/05/2024,1500,2000,1700
Haryana,Sonipat,Gohana,"Water Melon",Other,Large,01/05/2024,1000,2000,1200
Haryana,"Yamuna Nagar",Chhachrauli,Potato,Potato,FAQ,01/05/2024,1200,2400,1200
Haryana,"Yamuna Nagar",Chhachrauli,Pumpkin,Pumpkin,FAQ,01/05/2024,600,1600,600
Haryana,"Yamuna Nagar",Sadhaura,"Bottle gourd","Bottle Gourd",FAQ,01/05/2024,400,600,500
"Himachal Pradesh",Bilaspur,Bilaspur,Cauliflower,Local,FAQ,01/05/2024,2500,3000,2800
"Himachal Pradesh",Bilaspur,Bilaspur,Lemon,Lemon,FAQ,01/05/2024,10000,12000,11000
"Himachal Pradesh",Chamba,Chamba,"Bhindi(Ladies Finger)",Bhindi,FAQ,01/05/2024,5000,6000,5500
"Himachal Pradesh",Chamba,Chamba,Cucumbar(Kheera),Other,FAQ,01/05/2024,1000,1500,1250
"Himachal Pradesh",Chamba,Chamba,Onion,Other,FAQ,01/05/2024,2200,2600,2400
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),"Bottle gourd",Other,FAQ,01/05/2024,1500,1800,1650
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Cauliflower,Other,FAQ,01/05/2024,3400,3500,3450
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Cucumbar(Kheera),Other,FAQ,01/05/2024,1400,1600,1500
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),"Karbuja(Musk Melon)",Other,Medium,01/05/2024,3000,3500,3250
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Lemon,Other,FAQ,01/05/2024,12000,13000,12500
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),"Peas Wet",Other,FAQ,01/05/2024,6000,6500,6250
"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Pomegranate,Other,Medium,01/05/2024,11000,12000,11500
"Himachal Pradesh",Kangra,Kangra,"Bitter gourd",Other,FAQ,01/05/2024,3000,3500,3200
"Himachal Pradesh",Kangra,Kangra,Cauliflower,Other,FAQ,01/05/2024,2800,3000,2900
"Himachal Pradesh",Kangra,Kangra,Coriander(Leaves),Other,FAQ,01/05/2024,6000,8000,6000
"Himachal Pradesh",Kangra,Kangra,"French Beans (Frasbean)",Other,FAQ,01/05/2024,5500,6000,5700
"Himachal Pradesh",Kangra,Kangra,"Mousambi(Sweet Lime)",Other,Medium,01/05/2024,6000,7000,6500
"Himachal Pradesh",Kangra,Kangra,Papaya,Other,Medium,01/05/2024,4000,4500,4400
"Himachal Pradesh",Kangra,Kangra,Pumpkin,Other,FAQ,01/05/2024,1000,3000,1200
"Himachal Pradesh",Kangra,Kangra(Baijnath),Banana,"Banana - Ripe",Medium,01/05/2024,3000,3300,3200
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Bhindi(Ladies Finger)",Bhindi,FAQ,01/05/2024,5000,5500,5500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Brinjal,Brinjal,FAQ,01/05/2024,1500,2200,2000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cabbage,Cabbage,FAQ,01/05/2024,1600,1700,1700
"Himachal Pradesh",Kangra,Kangra(Baijnath),Papaya,Other,Medium,01/05/2024,3500,3800,3800
"Himachal Pradesh",Kangra,Kangra(Baijnath),Pumpkin,Other,FAQ,01/05/2024,1700,2000,1700
"Himachal Pradesh",Kangra,Kangra(Baijnath),Raddish,Other,FAQ,01/05/2024,1900,2000,2000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Bitter gourd","Bitter Gourd",FAQ,01/05/2024,3800,4200,4050
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Cauliflower,Cauliflower,FAQ,01/05/2024,2500,3000,2800
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Green Chilli","Green Chilly",FAQ,01/05/2024,3800,4200,4000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Mango,Totapuri,Medium,01/05/2024,6000,7000,6650
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Papaya,Other,Medium,01/05/2024,4200,4800,4600
"Himachal Pradesh",Kangra,Kangra(Jassour),"Bhindi(Ladies Finger)",Other,FAQ,01/05/2024,4000,5000,4500
"Himachal Pradesh",Kangra,Kangra(Jassour),"Bitter gourd","Bitter Gourd",FAQ,01/05/2024,6000,7000,6500
"Himachal Pradesh",Kangra,Kangra(Jassour),"Bottle gourd",Other,FAQ,01/05/2024,2000,2200,2100
"Himachal Pradesh",Kangra,Kangra(Jassour),Carrot,Other,FAQ,01/05/2024,1500,2000,1750
"Himachal Pradesh",Kangra,Kangra(Jassour),Grapes,Other,Medium,01/05/2024,6000,8000,7000
"Himachal Pradesh",Kangra,Kangra(Jassour),Papaya,Other,Medium,01/05/2024,3500,4500,4000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Karbuja(Musk Melon)",Karbhuja,Medium,01/05/2024,2500,3000,2700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Raddish,Other,FAQ,01/05/2024,2000,2500,2200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Tomato,Deshi,FAQ,01/05/2024,3000,3200,3200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Water Melon",Other,Medium,01/05/2024,1500,2000,1700
"Himachal Pradesh",Kangra,Palampur,Capsicum,Capsicum,FAQ,01/05/2024,1200,1500,1350
"Himachal Pradesh",Kangra,Palampur,Cauliflower,Cauliflower,FAQ,01/05/2024,2500,2800,2650
"Himachal Pradesh",Kangra,Palampur,Colacasia,Colacasia,FAQ,01/05/2024,5000,5500,5250
"Himachal Pradesh",Kangra,Palampur,Coriander(Leaves),Coriander,FAQ,01/05/2024,3000,4000,3650
"Himachal Pradesh",Kangra,Palampur,Lemon,Other,FAQ,01/05/2024,12000,12500,12400
"Himachal Pradesh",Kangra,Palampur,Orange,Other,Medium,01/05/2024,12000,13000,12600
"Himachal Pradesh",Kangra,Palampur,Potato,Other,FAQ,01/05/2024,1800,2000,1950
"Himachal Pradesh",Kullu,Bhuntar,Capsicum,Other,FAQ,01/05/2024,1800,2000,1900
"Himachal Pradesh",Kullu,Bhuntar,Cucumbar(Kheera),Other,FAQ,01/05/2024,1500,1800,1700
"Himachal Pradesh",Kullu,Bhuntar,Garlic,Other,FAQ,01/05/2024,12000,13000,12500
"Himachal Pradesh",Kullu,Bhuntar,"Karbuja(Musk Melon)",Other,Medium,01/05/2024,3500,4000,3800
"Himachal Pradesh",Kullu,Kullu,Brinjal,Other,FAQ,01/05/2024,2200,2800,2500
"Himachal Pradesh",Kullu,Kullu,Cabbage,Other,FAQ,01/05/2024,1700,2000,1900
"Himachal Pradesh",Kullu,Kullu,Ginger(Dry),Other,FAQ,01/05/2024,16000,17000,16500
"Himachal Pradesh",Kullu,Kullu,Papaya,Other,Medium,01/05/2024,4500,4800,4700
"Himachal Pradesh",Kullu,Kullu,Raddish,Other,FAQ,01/05/2024,1500,2000,1800
"Himachal Pradesh",Mandi,Mandi(Mandi),Apple,Apple,Medium,01/05/2024,4500,21100,15000
"Himachal Pradesh",Mandi,Mandi(Mandi),Cabbage,Cabbage,FAQ,01/05/2024,1200,1500,1300
"Himachal Pradesh",Mandi,Mandi(Mandi),Cucumbar(Kheera),Cucumbar,FAQ,01/05/2024,500,1800,1200
"Himachal Pradesh",Mandi,Mandi(Mandi),Grapes,Other,Medium,01/05/2024,4500,9000,7000
"Himachal Pradesh",Mandi,Mandi(Mandi),Papaya,Papaya,Medium,01/05/2024,3500,4300,4000
"Himachal Pradesh",Mandi,Mandi(Takoli),Onion,Other,FAQ,01/05/2024,2400,2600,2500
"Himachal Pradesh",Sirmore,"Paonta Sahib","Bitter gourd",Other,FAQ,01/05/2024,3000,4000,3500
"Himachal Pradesh",Sirmore,"Paonta Sahib",Cauliflower,Other,FAQ,01/05/2024,3000,3500,3200
"Himachal Pradesh",Sirmore,"Paonta Sahib",Coriander(Leaves),Other,FAQ,01/05/2024,3000,3200,3100
"Himachal Pradesh",Sirmore,"Paonta Sahib",Papaya,Other,Large,01/05/2024,3000,5000,4000
"Himachal Pradesh",Solan,Solan,"Bhindi(Ladies Finger)",Other,FAQ,01/05/2024,3000,4500,3800
"Himachal Pradesh",Solan,Solan,"French Beans (Frasbean)",Other,FAQ,01/05/2024,6000,6500,6200
"Himachal Pradesh",Solan,Solan,Garlic,Other,FAQ,01/05/2024,8000,12000,11000
"Himachal Pradesh",Solan,Solan,Grapes,Other,Medium,01/05/2024,5000,7000,6500
"Himachal Pradesh",Solan,Solan,Mango,Other,Medium,01/05/2024,4500,5500,5000
"Himachal Pradesh",Solan,Solan,"Mousambi(Sweet Lime)",Other,Medium,01/05/2024,6000,6500,6200
"Himachal Pradesh",Solan,Solan,Spinach,Other,FAQ,01/05/2024,1500,1800,1600
"Himachal Pradesh",Una,Una,Banana,Medium,Medium,01/05/2024,2500,2700,2600
"Himachal Pradesh",Una,Una,"Bhindi(Ladies Finger)",Bhindi,FAQ,01/05/2024,3000,4500,3800
"Himachal Pradesh",Una,Una,Brinjal,Brinjal,FAQ,01/05/2024,1200,1800,1500
"Himachal Pradesh",Una,Una,Carrot,Other,FAQ,01/05/2024,1700,2000,1850
"Himachal Pradesh",Una,Una,Cauliflower,Cauliflower,FAQ,01/05/2024,2500,3300,2800
"Himachal Pradesh",Una,Una,Cucumbar(Kheera),Cucumbar,FAQ,01/05/2024,600,800,700
"Himachal Pradesh",Una,Una,Ginger(Green),"Green Ginger",FAQ,01/05/2024,16500,18000,17200
"Himachal Pradesh",Una,Una,"Green Chilli","Green Chilly",FAQ,01/05/2024,3000,5000,4000
"Himachal Pradesh",Una,Una,"Karbuja(Musk Melon)",Karbhuja,Medium,01/05/2024,3000,6000,4500
"Himachal Pradesh",Una,Una,Orange,Nagpuri,Medium,01/05/2024,10000,12000,11000
"Himachal Pradesh",Una,Una,Papaya,Other,Medium,01/05/2024,4400,5000,4700
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Papaya,Papaya,Large,01/05/2024,4000,4500,4250
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Raddish,Other,FAQ,01/05/2024,1000,1500,1250
"Jammu and Kashmir",Jammu,Akhnoor,Carrot,Other,FAQ,01/05/2024,1700,2000,1850
"Jammu and Kashmir",Jammu,Akhnoor,Papaya,Other,Medium,01/05/2024,3000,3400,3200
"Jammu and Kashmir",Jammu,Akhnoor,Pineapple,Other,Medium,01/05/2024,4300,4900,4600
"Jammu and Kashmir",Kathua,Kathua,Cucumbar(Kheera),Other,FAQ,01/05/2024,1400,1600,1500
"Jammu and Kashmir",Kathua,Kathua,Guava,Other,Medium,01/05/2024,7000,7500,7250
"Jammu and Kashmir",Kathua,Kathua,Pineapple,"Pine Apple",Medium,01/05/2024,4000,4500,4250
"Jammu and Kashmir",Kathua,Kathua,Pomegranate,Pomogranate,Medium,01/05/2024,8000,9000,8500
"Jammu and Kashmir",Kathua,Kathua,Potato,Potato,FAQ,01/05/2024,1200,1600,1400
"Jammu and Kashmir",Kathua,Kathua,Tomato,Other,FAQ,01/05/2024,2200,2600,2400
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Bhindi(Ladies Finger)",Other,FAQ,01/05/2024,5000,5200,5100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Cabbage,Other,FAQ,01/05/2024,1800,2000,1900
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Cauliflower,Other,FAQ,01/05/2024,3000,3200,3100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Cucumbar(Kheera),Other,FAQ,01/05/2024,1000,1200,1100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Water Melon",Other,Medium,01/05/2024,1900,2100,2000
Kerala,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,01/05/2024,6000,6200,6100
Kerala,Alappuzha,Aroor,Banana,"Nendra Bale",Medium,01/05/2024,4600,4800,4700
Kerala,Alappuzha,Aroor,Beetroot,Other,FAQ,01/05/2024,5000,5200,5100
Kerala,Alappuzha,Aroor,Carrot,Other,FAQ,01/05/2024,7600,7800,7700
Kerala,Alappuzha,Aroor,Drumstick,Other,FAQ,01/05/2024,3400,0,3500
Kerala,Alappuzha,Aroor,"French Beans (Frasbean)",Other,FAQ,01/05/2024,6500,6800,6700
Kerala,Alappuzha,Aroor,Onion,Small,FAQ,01/05/2024,4200,4400,4300
Kerala,Alappuzha,Chengannur,"Bottle gourd",Other,FAQ,01/05/2024,1700,2000,1800
Kerala,Alappuzha,Chengannur,Onion,Onion,FAQ,01/05/2024,2300,2600,2400
Kerala,Alappuzha,Chengannur,Snakeguard,Other,FAQ,01/05/2024,2900,3200,3000
Kerala,Alappuzha,Cherthala,"Bhindi(Ladies Finger)",Bhindi,FAQ,01/05/2024,3500,3700,3600
Kerala,Alappuzha,Cherthala,Brinjal,Brinjal,FAQ,01/05/2024,3600,3900,3700
Kerala,Alappuzha,Cherthala,"Green Chilli","Green Chilly",FAQ,01/05/2024,5000,5200,5100
Kerala,Alappuzha,Cherthala,"Little gourd (Kundru)",Other,FAQ,01/05/2024,3400,3600,3500
Kerala,Alappuzha,Cherthala,Onion,Big,FAQ,01/05/2024,2800,3000,2900
Kerala,Alappuzha,Cherthala,Snakeguard,Other,FAQ,01/05/2024,3500,3700,3600
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,01/05/2024,6000,6400,6000
Kerala,Alappuzha,Harippad,Ashgourd,Other,FAQ,01/05/2024,1500,2000,1500
Kerala,Alappuzha,Harippad,"Bitter gourd",Other,FAQ,01/05/2024,6000,6500,6000
Kerala,Ernakulam,Mazhuvannur,Banana,"Nendra Bale",Large,01/05/2024,1300,4200,3500
Kerala,Ernakulam,Mazhuvannur,"Bitter gourd","Bitter Gourd",FAQ,01/05/2024,9800,9800,9800
Kerala,Ernakulam,Mazhuvannur,Snakeguard,Other,FAQ,01/05/2024,2500,3600,3300
Kerala,Idukki,Kattappana,"Banana - Green",Other,FAQ,01/05/2024,3400,3800,3600
Kerala,Idukki,Kattappana,Brinjal,Other,FAQ,01/05/2024,3400,3800,3600
Kerala,Idukki,Kattappana,Coconut,Other,FAQ,01/05/2024,3200,3500,3500
Kerala,Idukki,Kattappana,"Coconut Oil",Other,FAQ,01/05/2024,16800,19000,18000
Kerala,Idukki,Kattappana,"French Beans (Frasbean)",Other,FAQ,01/05/2024,4600,5800,5500
Kerala,Idukki,Kattappana,Onion,Big,FAQ,01/05/2024,2600,2700,2700
Kerala,Idukki,Kattappana,Snakeguard,Other,FAQ,01/05/2024,3400,3500,3500
Kerala,Idukki,Kattappana,Tomato,Other,FAQ,01/05/2024,2400,3000,2500
Kerala,Idukki,Pazhayarikandam,Banana,"Nendra Bale",Large,01/05/2024,2800,3500,3300
Kerala,Kannur,Kannur,"Banana - Green",Other,FAQ,01/05/2024,4000,4200,4100
Kerala,Kannur,Taliparamba,Tomato,Tomato,FAQ,01/05/2024,2700,2900,2800
Kerala,Kannur,Thalasserry,"Coconut Oil",Other,FAQ,01/05/2024,15100,15400,15300
Kerala,Kannur,Thalasserry,Ridgeguard(Tori),Other,FAQ,01/05/2024,5300,5600,5500
Kerala,Kollam,Chathanoor,Banana,Robusta,Medium,01/05/2024,3800,4200,4000
Kerala,Kollam,Chathanoor,Brinjal,Other,FAQ,01/05/2024,4800,5200,5000
Kerala,Kollam,Chathanoor,"Indian Beans (Seam)",Other,FAQ,01/05/2024,14800,15200,15000
Kerala,Kollam,Chathanoor,"Little gourd (Kundru)",Other,FAQ,01/05/2024,5800,6200,6000
Kerala,Kollam,Chathanoor,Orange,Other,Medium,01/05/2024,12800,23200,13000
Kerala,Kollam,Chathanoor,Pineapple,Other,Medium,01/05/2024,6800,7200,7000
Kerala,Kollam,Punalur,Ashgourd,Ashgourd,FAQ,01/05/2024,7600,8000,7800
Kerala,Kollam,Punalur,Cucumbar(Kheera),Other,FAQ,01/05/2024,1600,2000,1800
Kerala,Palakad,Vithinasserri,"Bhindi(Ladies Finger)",Bhindi,FAQ,01/05/2024,3500,3500,3500
Kerala,Pathanamthitta,Mezhuveli,Colacasia,Colacasia,FAQ,01/05/2024,6500,7200,6800
Kerala,Thiruvananthapuram,Kollayil,Snakeguard,Snakeguard,FAQ,01/05/2024,1400,1600,1500
Kerala,Thiruvananthapuram,Kunnathukkal,Banana,Robusta,Large,01/05/2024,2000,2500,2200
Kerala,Thiruvananthapuram,Neyyattinkara,"Bhindi(Ladies Finger)",Bhindi,FAQ,01/05/2024,4500,5000,4700
Kerala,Thiruvananthapuram,Neyyattinkara,Coriander(Leaves),Coriander,FAQ,01/05/2024,15000,20000,17000
Kerala,Thiruvananthapuram,Neyyattinkara,Cucumbar(Kheera),Cucumbar,FAQ,01/05/2024,2500,3000,2700
Kerala,Thiruvananthapuram,Neyyattinkara,Snakeguard,Other,FAQ,01/05/2024,2200,3000,2600
Kerala,Thiruvananthapuram,Neyyattinkara,Tapioca,Other,FAQ,01/05/2024,4300,5000,4800
Kerala,Thiruvananthapuram,Neyyattinkara,Tomato,Deshi,FAQ,01/05/2024,3500,4000,3700
Kerala,Thiruvananthapuram,Parassala,Amaranthus,Amaranthus,FAQ,01/05/2024,5000,5500,5000
Kerala,Thiruvananthapuram,Parassala,Pumpkin,Pumpkin,FAQ,01/05/2024,2000,2200,2000
Kerala,Thiruvananthapuram,Parassala,Tomato,Tomato,FAQ,01/05/2024,3000,3500,3000
Kerala,Thiruvananthapuram,Vellarada,Banana,"Nendra Bale",Large,01/05/2024,5200,5800,5500
"Madhya Pradesh",Alirajpur,Alirajpur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,01/05/2024,7000,9200,9200
"Madhya Pradesh",Ashoknagar,Ashoknagar,Wheat,Lokwan,FAQ,01/05/2024,2750,2795,2300
"Madhya Pradesh",Ashoknagar,Ashoknagar,Wheat,Other,FAQ,01/05/2024,2477,2955,2300
"Madhya Pradesh",Badwani,Anjad,Maize,Yellow,FAQ,01/05/2024,19,2100,2000
"Madhya Pradesh",Badwani,Badwani,Groundnut,"Big (With Shell)",FAQ,01/05/2024,5405,6555,6555
"Madhya Pradesh",Badwani,Badwani,Maize,Local,FAQ,01/05/2024,1750,2155,1780
"Madhya Pradesh",Betul,Betul,Wheat,Local,FAQ,01/05/2024,2340,2340,2400
"Madhya Pradesh",Bhind,Gohad,Wheat,"Mill Quality",FAQ,01/05/2024,2200,2330,2275
"Madhya Pradesh",Bhind,Mow,Wheat,"Mill Quality",FAQ,01/05/2024,2270,2275,2275
"Madhya Pradesh",Bhopal,Bhopal,Onion,Onion,FAQ,01/05/2024,835,1520,1250
"Madhya Pradesh",Chhatarpur,Rajnagar,"Barley (Jau)",Deshi,FAQ,01/05/2024,1700,2275,1700
"Madhya Pradesh",Chhindwara,Chaurai,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,01/05/2024,5552,5999,5900
"Madhya Pradesh",Chhindwara,Chaurai,Maize,"Deshi Red",FAQ,01/05/2024,1930,1930,1930
"Madhya Pradesh",Datia,Datia,Wheat,"Mill Quality",FAQ,01/05/2024,2280,2760,2350
"Madhya Pradesh",Dhar,Badnawar,Wheat,Local,FAQ,01/05/2024,2400,2405,2405
"Madhya Pradesh",Dhar,Dhamnod,Maize,Yellow,FAQ,01/05/2024,1892,2126,2126
"Madhya Pradesh",Dhar,Dhar,Wheat,Local,FAQ,01/05/2024,2340,2500,2400
"Madhya Pradesh",Dhar,Manawar,Soyabean,Soyabeen,FAQ,01/05/2024,4010,4210,4210
"Madhya Pradesh",Guna,Guna,"Lentil (Masur)(Whole)","Masur Dal",FAQ,01/05/2024,5030,5705,5705
"Madhya Pradesh",Guna,Guna,Mustard,Mustard,FAQ,01/05/2024,4685,4725,4715
"Madhya Pradesh",Guna,Kumbhraj,Mustard,Mustard,FAQ,01/05/2024,4680,4680,4680
"Madhya Pradesh",Gwalior,Bhitarwar,Wheat,Local,FAQ,01/05/2024,2205,2385,2335
"Madhya Pradesh",Gwalior,Dabra,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,01/05/2024,5735,5875,6000
"Madhya Pradesh",Gwalior,Dabra,Wheat,Lokwan,FAQ,01/05/2024,2395,2395,2395
"Madhya Pradesh",Gwalior,Lashkar,Wheat,"Mill Quality",FAQ,01/05/2024,2295,2305,2295
"Madhya Pradesh",Harda,Harda,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,01/05/2024,5300,5700,5501
"Madhya Pradesh",Hoshangabad,Hoshangabad,Wheat,Local,FAQ,01/05/2024,2380,2405,2380
"Madhya Pradesh",Hoshangabad,Itarsi,Wheat,Local,FAQ,01/05/2024,2300,2360,2350
"Madhya Pradesh",Hoshangabad,Pipariya,Wheat,Local,FAQ,01/05/2024,2300,2360,2300
"Madhya Pradesh",Hoshangabad,Pipariya,Wheat,"Mill Quality",FAQ,01/05/2024,2313,2385,2300
"Madhya Pradesh",Indore,Indore,"Chili Red",Bold,FAQ,01/05/2024,7490,10990,14900
"Madhya Pradesh",Indore,Indore,Maize,Local,FAQ,01/05/2024,1930,1930,1930
"Madhya Pradesh",Indore,Indore,Soyabean,Yellow,FAQ,01/05/2024,4250,4900,4900
"Madhya Pradesh",Indore,Indore(F&V),Maize,Local,FAQ,01/05/2024,2041,2041,2041
"Madhya Pradesh",Jabalpur,Jabalpur,Wheat,"Mill Quality",FAQ,01/05/2024,2066,2342,2250
"Madhya Pradesh",Jabalpur,Sehora,Wheat,"Mill Quality",FAQ,01/05/2024,2200,2367,2300
"Madhya Pradesh",Jabalpur,Shahpura(Jabalpur),"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,01/05/2024,8100,8100,8100
"Madhya Pradesh",Jabalpur,Shahpura(Jabalpur),Wheat,"Mill Quality",FAQ,01/05/2024,2100,2201,2201
"Madhya Pradesh",Jhabua,Petlawad,Wheat,Local,FAQ,01/05/2024,2575,2575,2350
"Madhya Pradesh",Jhabua,Thandla,Wheat,"Mill Quality",FAQ,01/05/2024,2400,2400,2400
"Madhya Pradesh",Khandwa,Harsood,Maize,Yellow,FAQ,01/05/2024,1800,1800,1800
"Madhya Pradesh",Khandwa,Khandwa,Soyabean,Soybean-Organic,FAQ,01/05/2024,3800,4560,4200
"Madhya Pradesh",Khandwa,Khandwa,Wheat,Local,FAQ,01/05/2024,2200,2500,2100
"Madhya Pradesh",Khandwa,Mundi,Soyabean,Soyabeen,FAQ,01/05/2024,4700,4810,4800
"Madhya Pradesh",Khandwa,Pandhana,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,01/05/2024,5726,5851,5851
"Madhya Pradesh",Khandwa,Pandhana,Wheat,Lokwan,FAQ,01/05/2024,2261,2480,2480
"Madhya Pradesh",Khargone,Badwaha,Wheat,Local,FAQ,01/05/2024,2246,2551,2480
"Madhya Pradesh",Khargone,Bhikangaon,Wheat,Local,FAQ,01/05/2024,2250,5751,2370
"Madhya Pradesh",Khargone,Khargone,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,01/05/2024,8396,9550,9550
"Madhya Pradesh",Khargone,Khargone,Soyabean,Soyabeen,FAQ,01/05/2024,3970,4015,4015
"Madhya Pradesh",Mandla,Mandla,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,01/05/2024,9580,9580,9580
"Madhya Pradesh",Mandla,Mandla,Wheat,"Mill Quality",FAQ,01/05/2024,2210,2255,2250
"Madhya Pradesh",Mandla,Nainpur,Wheat,"Mill Quality",FAQ,01/05/2024,2275,2281,2275
"Madhya Pradesh",Mandsaur,Daloda,Wheat,Local,FAQ,01/05/2024,2271,2700,2650
"Madhya Pradesh",Mandsaur,Mandsaur,Coriander(Leaves),Coriander,FAQ,01/05/2024,2001,7002,7002
"Madhya Pradesh",Mandsaur,Mandsaur,Onion,Onion,FAQ,01/05/2024,100,1155,500
"Madhya Pradesh",Mandsaur,Shamgarh,Soyabean,Soyabeen,FAQ,01/05/2024,2600,4351,4300
"Madhya Pradesh",Mandsaur,Shamgarh,Wheat,Lokwan,FAQ,01/05/2024,2260,2700,2575
"Madhya Pradesh",Mandsaur,Sitmau,Garlic,Garlic,FAQ,01/05/2024,2000,12410,7610
"Madhya Pradesh",Mandsaur,Sitmau,Maize,Local,FAQ,01/05/2024,2120,2120,2120
"Madhya Pradesh",Morena,Morena,Mustard,Mustard,FAQ,01/05/2024,4850,4895,4880
"Madhya Pradesh",Morena,Porsa,Wheat,"Mill Quality",FAQ,01/05/2024,2225,2260,2260
"Madhya Pradesh",Morena,Sabalgarh,Wheat,"Mill Quality",FAQ,01/05/2024,2285,2292,2291
"Madhya Pradesh",Neemuch,Neemuch,"Lentil (Masur)(Whole)","Masur Dal",FAQ,01/05/2024,4000,6000,5850
"Madhya Pradesh",Panna,Simariya,"Lentil (Masur)(Whole)","Masur Dal",FAQ,01/05/2024,6400,6425,6425
"Madhya Pradesh",Raisen,Gairatganj,Wheat,Local,FAQ,01/05/2024,2250,2571,2500
"Madhya Pradesh",Raisen,Obedullaganj,Wheat,"Mill Quality",FAQ,01/05/2024,2290,2400,2436
"Madhya Pradesh",Raisen,Raisen,Wheat,Other,FAQ,01/05/2024,2300,2300,2500
"Madhya Pradesh",Raisen,Udaipura,Wheat,"Mill Quality",FAQ,01/05/2024,2250,2250,2250
"Madhya Pradesh",Rajgarh,Chhapiheda,Mustard,Mustard,FAQ,01/05/2024,4705,4705,4705
"Madhya Pradesh",Rajgarh,Sarangpur,"Lentil (Masur)(Whole)","Masur Dal",FAQ,01/05/2024,5301,5604,5491
"Madhya Pradesh",Ratlam,Jaora,Mustard,Mustard,FAQ,01/05/2024,4911,5112,5112
"Madhya Pradesh",Ratlam,Sailana,Soyabean,Soyabeen,FAQ,01/05/2024,3970,4620,4600
"Madhya Pradesh",Rewa,Baikunthpur,"Lentil (Masur)(Whole)","Masur Dal",FAQ,01/05/2024,5500,5550,5550
"Madhya Pradesh",Rewa,Chaakghat,Wheat,"Mill Quality",FAQ,01/05/2024,2276,2310,2276
"Madhya Pradesh",Sagar,Bina,Wheat,Sharbati,FAQ,01/05/2024,2200,3301,2400
"Madhya Pradesh",Satna,Satna,Wheat,Local,FAQ,01/05/2024,2250,2410,2410
"Madhya Pradesh",Seoni,Keolari,Wheat,Local,FAQ,01/05/2024,2200,2290,2250
"Madhya Pradesh",Sheopur,Sheopurkalan,Wheat,Local,FAQ,01/05/2024,2146,2400,2390
"Madhya Pradesh",Sheopur,Vijaypur,Wheat,"Mill Quality",FAQ,01/05/2024,2285,2295,2280
"Madhya Pradesh",Shivpuri,Badarwas,Coriander(Leaves),Coriander,FAQ,01/05/2024,6005,6700,6405
"Madhya Pradesh",Shivpuri,Khaniadhana,Groundnut,"Big (With Shell)",FAQ,01/05/2024,4750,5000,5000
"Madhya Pradesh",Shivpuri,Shivpuri,Mustard,Mustard,FAQ,01/05/2024,4700,5030,4950
"Madhya Pradesh",Shivpuri,Shivpuri,Soyabean,Soyabeen,FAQ,01/05/2024,4275,4395,4395
